stop_lat,stop_lon,stop_id
33.728575,-84.237443,706
33.727243,-84.213939,707
33.729458,-84.213889,708
33.731383,-84.213806,709
33.733876,-84.213949,710
33.731819,-84.214081,711
33.729454,-84.214088,712
33.727219,-84.214203,713
33.748204,-84.224241,714
33.748164,-84.224008,715
33.751247,-84.229396,716
33.751041,-84.229277,717
33.738222,-84.217521,718
33.732973,-84.213801,719
33.739878,-84.217954,720
33.737632,-84.240021,721
33.73691,-84.221708,722
33.732311,-84.19868,723
33.74513,-84.19593,724
33.745137,-84.196206,725
33.730289,-84.193184,726
33.727574,-84.188063,727
33.728367,-84.188797,728
33.727535,-84.185867,729
33.752618,-84.196884,730
33.731637,-84.194122,731
33.73758,-84.194371,732
33.737607,-84.19411,733
33.753111,-84.197321,734
33.754574,-84.197426,735
33.731333,-84.19449,736
33.741003,-84.195957,737
33.74068,-84.195397,738
33.747812,-84.196857,739
33.748039,-84.197165,740
33.731254,-84.193909,741
33.732685,-84.203704,742
33.74622,-84.138809,743
33.746738,-84.140968,744
33.747307,-84.14546,745
33.749,-84.14908,746
33.750845,-84.152681,747
33.751817,-84.154796,748
33.754765,-84.161644,749
33.754824,-84.162141,750
33.75161,-84.154608,751
33.750773,-84.152907,752
33.74862,-84.14877,753
33.747461,-84.146307,754
33.746365,-84.140976,755
33.745785,-84.138863,756
33.755939,-84.165552,757
33.755692,-84.164459,758
33.75214,-84.155817,759
33.752553,-84.156464,760
33.735554,-84.115818,762
33.742556,-84.124851,763
33.744949,-84.133041,764
33.745065,-84.136932,765
33.744774,-84.137138,766
33.742036,-84.124059,767
33.74107,-84.12258,768
33.736045,-84.116627,769
33.736365,-84.116209,770
33.734294,-84.114876,771
33.744682,-84.13213,772
33.74435,-84.12955,773
33.744402,-84.128603,774
33.741267,-84.122427,775
33.740652,-84.417712,778
33.735853,-84.419238,779
33.735852,-84.420325,780
33.735836,-84.423225,781
33.734668,-84.4234,782
33.73208,-84.424516,783
33.733018,-84.42681,784
33.736468,-84.432456,785
33.73502,-84.430084,786
33.736541,-84.432875,787
33.734823,-84.429954,788
33.733259,-84.427354,789
33.732205,-84.424288,790
33.734623,-84.423302,791
33.735733,-84.423314,792
33.735771,-84.420543,793
33.735746,-84.419201,794
33.735791,-84.417804,795
33.738073,-84.418446,796
33.73811,-84.420235,797
33.7384,-84.423296,798
33.738594,-84.426826,799
33.735711,-84.422216,800
33.738905,-84.429698,801
33.739052,-84.431803,802
33.735917,-84.417404,803
33.737859,-84.417665,804
33.73929,-84.417629,805
33.74017,-84.417656,806
33.739363,-84.417743,807
33.738886,-84.4311,808
33.738744,-84.429155,809
33.738439,-84.425574,810
33.738248,-84.423013,811
33.738,-84.420632,812
33.737913,-84.418205,813
33.738201,-84.415785,814
33.730568,-84.423405,815
33.729646,-84.423383,816
33.728679,-84.423381,817
33.728714,-84.425438,818
33.728752,-84.427017,819
33.728551,-84.427152,820
33.728641,-84.425631,821
33.728608,-84.423381,822
33.729511,-84.423279,823
33.730488,-84.423294,824
33.738338,-84.416122,825
33.735841,-84.422032,826
33.737091,-84.415588,827
33.738353,-84.411737,828
33.738204,-84.411731,829
33.741009,-84.414238,830
33.73949,-84.414362,831
33.738354,-84.414299,832
33.727154,-84.408112,833
33.728942,-84.40811,834
33.7313,-84.408166,835
33.736042,-84.408287,836
33.734742,-84.408351,837
33.738185,-84.413155,838
33.727286,-84.407664,839
33.727967,-84.407812,840
33.729164,-84.407906,841
33.7309,-84.408033,842
33.734077,-84.407982,843
33.735695,-84.408012,844
33.737442,-84.407921,845
33.741373,-84.402763,846
33.740325,-84.40258,847
33.740148,-84.402298,848
33.738252,-84.401808,849
33.738536,-84.401675,850
33.734075,-84.401695,851
33.732133,-84.401649,852
33.731999,-84.401736,853
33.73071,-84.401756,854
33.730251,-84.401512,855
33.729358,-84.401657,856
33.729201,-84.401575,857
33.728176,-84.401678,858
33.727833,-84.401527,859
33.735793,-84.415206,860
33.738927,-84.413981,861
33.740429,-84.413837,862
33.73859,-84.39812,863
33.737147,-84.40227,864
33.736513,-84.404912,865
33.736927,-84.401359,866
33.736862,-84.397915,867
33.737054,-84.399739,868
33.734075,-84.401608,869
33.738157,-84.40843,870
33.735899,-84.413542,871
33.740766,-84.394582,872
33.736721,-84.376199,873
33.739531,-84.394602,874
33.733122,-84.394075,875
33.730912,-84.393095,876
33.731064,-84.393062,877
33.733248,-84.393531,878
33.736175,-84.393447,879
33.738284,-84.393333,880
33.740773,-84.398288,881
33.73951,-84.39844,882
33.72734,-84.392918,883
33.736757,-84.393078,884
33.736542,-84.38781,885
33.736779,-84.386046,886
33.730353,-84.384465,887
33.730335,-84.38328,888
33.731716,-84.380773,889
33.731686,-84.384254,890
33.736744,-84.384166,891
33.736693,-84.382027,892
33.730352,-84.386345,893
33.736799,-84.381981,894
33.736807,-84.383872,895
33.736904,-84.386242,896
33.740486,-84.398117,897
33.739212,-84.398117,898
33.727008,-84.392948,899
33.731434,-84.387987,900
33.731518,-84.387779,901
33.730548,-84.387985,902
33.730306,-84.387916,903
33.72916,-84.38816,904
33.728989,-84.387825,905
33.728348,-84.388199,906
33.728317,-84.387802,907
33.726645,-84.388059,908
33.726421,-84.387961,909
33.736858,-84.388133,910
33.73409,-84.387806,911
33.732845,-84.387749,912
33.7374,-84.387947,913
33.742014,-84.387822,914
33.735856,-84.394812,915
33.733384,-84.388108,916
33.730317,-84.387537,917
33.731809,-84.389379,918
33.73564,-84.390667,919
33.732963,-84.390825,920
33.734365,-84.388003,921
33.73855,-84.368222,922
33.736563,-84.368275,923
33.732314,-84.368358,924
33.730515,-84.36838,925
33.736724,-84.36808,926
33.740591,-84.36806,927
33.72756,-84.363228,928
33.729287,-84.364348,929
33.725558,-84.378669,930
33.730256,-84.380866,931
33.730301,-84.379976,932
33.731219,-84.373533,933
33.73665,-84.379971,934
33.736675,-84.378492,935
33.734896,-84.373643,936
33.73375,-84.373653,937
33.732595,-84.373714,938
33.731423,-84.373652,939
33.736755,-84.379753,940
33.740123,-84.348179,941
33.726488,-84.349483,942
33.727819,-84.349449,943
33.729077,-84.349415,944
33.730133,-84.349405,945
33.731905,-84.349394,946
33.732863,-84.349384,947
33.734177,-84.349401,948
33.735095,-84.349397,949
33.736101,-84.349383,950
33.737589,-84.34932,951
33.739231,-84.3494,952
33.74049,-84.351166,953
33.740005,-84.354172,954
33.739857,-84.35508,955
33.739814,-84.357604,956
33.739709,-84.356321,957
33.739717,-84.355043,958
33.739853,-84.354371,959
33.74039,-84.351332,960
33.740222,-84.347717,961
33.740337,-84.349386,962
33.726089,-84.349319,963
33.72731,-84.349319,964
33.731851,-84.349297,965
33.732777,-84.349281,966
33.733803,-84.349243,967
33.734894,-84.349236,968
33.736067,-84.349254,969
33.737527,-84.349244,970
33.738838,-84.349197,971
33.739948,-84.349152,972
33.74122,-84.34914,973
33.743032,-84.349159,974
33.747543,-84.34916,975
33.728714,-84.349251,976
33.749655,-84.349139,977
33.730061,-84.349296,978
33.752341,-84.349162,979
33.753504,-84.349173,980
33.755599,-84.349119,981
33.723916,-84.573987,982
33.71972,-84.59055,983
33.724327,-84.577538,984
33.724538,-84.582392,985
33.727439,-84.578863,986
33.724549,-84.590482,987
33.722687,-84.590446,988
33.715015,-84.590645,989
33.713367,-84.58845,990
33.710708,-84.591185,991
33.719494,-84.58551,992
33.724843,-84.583356,993
33.721117,-84.590413,994
33.723828,-84.572418,995
33.72552,-84.515609,996
33.725703,-84.515385,997
33.724076,-84.511954,998
33.723193,-84.504497,999
33.723303,-84.506875,1000
33.723696,-84.50878,1001
33.724023,-84.510994,1002
33.7239,-84.510399,1003
33.719956,-84.507989,1004
33.718561,-84.508054,1005
33.714114,-84.506879,1006
33.710416,-84.506113,1007
33.708248,-84.507214,1008
33.705562,-84.506596,1009
33.703326,-84.506189,1010
33.701635,-84.506284,1011
33.698909,-84.50733,1012
33.700061,-84.506653,1013
33.701514,-84.506177,1014
33.706063,-84.506642,1015
33.70833,-84.507105,1016
33.712841,-84.506005,1017
33.714521,-84.50701,1018
33.716115,-84.50807,1019
33.718484,-84.507973,1020
33.720427,-84.508048,1021
33.723532,-84.509208,1022
33.723109,-84.506551,1023
33.723049,-84.505149,1024
33.69685,-84.535397,1025
33.69989,-84.536271,1026
33.7018,-84.536472,1027
33.703662,-84.536758,1028
33.705509,-84.536774,1029
33.70802,-84.536275,1030
33.708348,-84.532619,1031
33.707486,-84.530636,1032
33.706569,-84.529189,1033
33.705239,-84.529325,1034
33.703413,-84.529298,1035
33.700496,-84.528682,1036
33.703473,-84.506053,1037
33.716281,-84.508255,1038
33.712704,-84.506094,1039
33.705102,-84.506339,1040
33.710504,-84.506007,1041
33.722809,-84.509543,1042
33.722706,-84.509645,1043
33.710214,-84.535009,1044
33.71991,-84.48788,1045
33.725326,-84.470487,1046
33.727836,-84.475067,1047
33.698657,-84.48254,1048
33.800453,-84.196202,1049
33.700771,-84.479286,1050
33.805731,-84.193528,1051
33.7015,-84.478218,1052
33.810099,-84.193575,1053
33.702279,-84.476308,1054
33.813482,-84.193548,1055
33.702539,-84.474888,1056
33.702541,-84.472053,1057
33.821144,-84.194155,1058
33.702619,-84.469436,1059
33.729064,-84.480449,1060
33.702734,-84.469304,1061
33.70265,-84.472379,1062
33.702467,-84.476014,1063
33.702106,-84.477625,1064
33.700611,-84.480202,1065
33.698123,-84.483603,1066
33.726314,-84.488149,1067
33.724847,-84.487852,1068
33.722206,-84.488118,1069
33.719959,-84.488081,1070
33.720904,-84.493068,1071
33.721483,-84.495731,1072
33.722789,-84.499378,1073
33.721398,-84.49593,1074
33.720472,-84.492331,1075
33.720126,-84.490309,1076
33.724829,-84.487754,1077
33.726429,-84.488014,1078
33.715874,-84.484074,1079
33.713994,-84.483581,1080
33.712196,-84.483143,1081
33.710513,-84.483009,1082
33.709404,-84.482214,1083
33.70637,-84.481719,1084
33.706367,-84.483957,1085
33.706398,-84.486244,1086
33.704643,-84.48794,1087
33.702889,-84.487339,1088
33.700098,-84.486334,1089
33.698365,-84.486256,1090
33.698286,-84.494674,1091
33.698327,-84.497281,1092
33.698207,-84.494228,1093
33.717995,-84.483948,1094
33.712303,-84.483056,1095
33.711247,-84.483032,1096
33.710111,-84.48265,1097
33.709565,-84.482236,1098
33.706173,-84.481805,1099
33.706215,-84.484239,1100
33.706379,-84.487998,1101
33.704598,-84.487828,1102
33.702579,-84.487007,1103
33.700626,-84.486415,1104
33.698129,-84.486221,1105
33.698114,-84.490502,1106
33.698248,-84.496488,1107
33.720827,-84.468055,1108
33.720106,-84.471542,1109
33.71971,-84.473628,1110
33.720229,-84.48029,1111
33.719899,-84.486212,1112
33.720073,-84.48293,1113
33.719921,-84.483354,1114
33.719827,-84.486386,1115
33.720257,-84.49011,1116
33.720292,-84.48036,1117
33.719803,-84.473656,1118
33.72089,-84.468656,1119
33.72277,-84.499747,1120
33.698253,-84.489794,1121
33.720025,-84.472281,1122
33.723138,-84.466473,1123
33.705557,-84.459225,1124
33.706608,-84.457223,1125
33.723053,-84.464232,1126
33.725934,-84.463859,1127
33.725018,-84.464143,1128
33.703862,-84.46638,1129
33.704068,-84.464713,1130
33.70454,-84.462715,1131
33.708794,-84.45079,1132
33.710807,-84.446926,1133
33.714463,-84.434262,1134
33.713664,-84.437032,1135
33.712713,-84.439464,1136
33.711914,-84.441931,1137
33.711517,-84.44446,1138
33.711001,-84.446836,1139
33.70974,-84.449141,1140
33.708797,-84.451497,1141
33.705915,-84.459409,1142
33.704308,-84.46505,1143
33.705125,-84.461664,1144
33.711136,-84.444652,1145
33.711455,-84.442171,1146
33.712264,-84.439666,1147
33.713683,-84.436282,1148
33.71413,-84.43433,1149
33.711115,-84.443774,1150
33.70929,-84.444084,1151
33.708538,-84.444069,1152
33.707428,-84.44413,1153
33.706234,-84.444145,1154
33.704917,-84.444121,1155
33.703925,-84.445253,1156
33.703114,-84.446167,1157
33.701416,-84.447683,1158
33.699524,-84.448807,1159
33.698515,-84.448591,1160
33.700165,-84.45118,1161
33.700661,-84.452583,1162
33.700786,-84.454866,1163
33.705395,-84.457619,1164
33.700657,-84.454743,1165
33.700645,-84.452843,1166
33.699852,-84.451515,1167
33.69949,-84.44838,1168
33.70113,-84.44778,1169
33.702557,-84.446198,1170
33.703577,-84.444992,1171
33.704586,-84.444141,1172
33.705906,-84.443756,1173
33.707214,-84.443726,1174
33.708378,-84.44371,1175
33.709765,-84.44368,1176
33.711436,-84.443624,1177
33.717468,-84.445198,1178
33.717879,-84.446937,1179
33.715991,-84.446793,1180
33.714702,-84.446736,1181
33.714737,-84.448578,1182
33.714745,-84.449455,1183
33.714777,-84.451669,1184
33.714798,-84.453339,1185
33.716518,-84.443092,1186
33.707611,-84.455548,1187
33.711032,-84.454814,1188
33.712482,-84.454197,1189
33.714741,-84.451985,1190
33.714654,-84.449616,1191
33.714655,-84.448323,1192
33.714603,-84.446736,1193
33.71605,-84.446658,1194
33.717459,-84.44673,1195
33.726555,-84.445179,1196
33.72506,-84.447609,1197
33.725174,-84.447176,1198
33.723471,-84.449977,1199
33.723175,-84.45027,1200
33.721938,-84.452029,1201
33.722118,-84.452011,1202
33.721316,-84.455549,1203
33.721457,-84.455509,1204
33.721921,-84.458451,1205
33.721501,-84.466122,1206
33.722491,-84.46168,1207
33.717728,-84.446002,1208
33.716934,-84.443828,1209
33.716111,-84.442609,1210
33.715763,-84.442109,1211
33.715217,-84.441326,1212
33.714628,-84.440423,1213
33.714548,-84.439749,1214
33.714558,-84.438717,1215
33.714802,-84.437569,1216
33.716553,-84.437599,1217
33.71835,-84.43753,1218
33.720306,-84.437563,1219
33.722427,-84.437501,1220
33.722446,-84.436512,1221
33.722369,-84.432502,1222
33.722965,-84.464157,1223
33.724716,-84.463989,1224
33.726097,-84.463679,1225
33.721313,-84.466122,1226
33.722475,-84.434132,1227
33.720368,-84.43765,1228
33.717079,-84.443863,1229
33.715782,-84.441994,1230
33.715347,-84.441399,1231
33.714708,-84.440358,1232
33.714653,-84.439636,1233
33.714642,-84.43792,1234
33.716609,-84.437688,1235
33.694996,-84.457362,1236
33.718524,-84.437723,1237
33.722526,-84.437544,1238
33.722485,-84.436447,1239
33.72251,-84.435512,1240
33.697924,-84.457389,1241
33.721743,-84.457984,1242
33.707124,-84.455263,1243
33.707963,-84.453484,1244
33.708192,-84.453212,1245
33.706301,-84.457545,1246
33.707257,-84.455532,1247
33.70397,-84.466528,1248
33.726758,-84.463556,1249
33.722031,-84.464254,1250
33.722438,-84.435512,1251
33.722403,-84.434143,1252
33.709861,-84.448274,1253
33.716536,-84.424626,1254
33.713715,-84.424097,1255
33.714436,-84.425298,1256
33.714534,-84.425439,1257
33.712353,-84.423349,1258
33.717762,-84.427181,1259
33.716291,-84.430689,1260
33.71538,-84.432418,1261
33.715045,-84.432287,1262
33.71596,-84.430591,1263
33.717373,-84.427602,1264
33.71258,-84.418178,1265
33.71292,-84.418092,1266
33.725954,-84.427323,1267
33.725906,-84.428345,1268
33.725929,-84.42939,1269
33.725975,-84.430664,1270
33.724188,-84.430874,1271
33.723329,-84.430688,1272
33.722398,-84.430763,1273
33.72245,-84.432465,1274
33.722326,-84.430882,1275
33.722939,-84.430595,1276
33.724049,-84.430695,1277
33.725862,-84.430735,1278
33.725881,-84.429735,1279
33.725846,-84.428529,1280
33.725838,-84.427355,1281
33.713926,-84.424417,1282
33.712641,-84.423766,1283
33.717407,-84.426301,1284
33.719791,-84.408035,1285
33.71201,-84.408019,1286
33.71452,-84.407975,1287
33.716171,-84.408058,1288
33.722337,-84.407948,1289
33.724873,-84.408107,1290
33.725582,-84.408073,1291
33.713963,-84.407806,1292
33.715893,-84.407776,1293
33.718532,-84.407808,1294
33.724471,-84.407749,1295
33.726148,-84.407878,1296
33.724238,-84.401674,1297
33.722161,-84.401726,1298
33.712692,-84.399739,1299
33.722545,-84.407793,1300
33.72631,-84.392371,1301
33.724941,-84.390391,1302
33.724989,-84.388406,1303
33.723367,-84.385275,1304
33.723142,-84.384928,1305
33.725032,-84.390764,1306
33.72641,-84.392156,1307
33.722253,-84.393469,1308
33.720848,-84.393593,1309
33.714062,-84.382866,1310
33.714948,-84.383225,1311
33.717439,-84.384295,1312
33.719056,-84.384956,1313
33.720228,-84.38625,1314
33.720237,-84.386424,1315
33.719205,-84.385248,1316
33.718608,-84.384869,1317
33.71766,-84.384466,1318
33.715118,-84.383367,1319
33.714286,-84.383008,1320
33.711495,-84.382233,1321
33.713283,-84.38267,1322
33.718541,-84.393443,1323
33.72047,-84.393326,1324
33.71817,-84.39339,1325
33.714101,-84.393862,1326
33.714153,-84.395764,1327
33.713857,-84.397676,1328
33.713078,-84.397893,1329
33.714207,-84.395786,1330
33.7142,-84.394147,1331
33.71308,-84.39336,1332
33.716846,-84.381439,1333
33.715687,-84.381668,1334
33.715435,-84.381203,1335
33.714512,-84.38131,1336
33.713457,-84.393568,1337
33.711725,-84.399054,1338
33.72506,-84.388406,1339
33.725974,-84.368324,1340
33.71363,-84.368067,1341
33.713201,-84.366698,1342
33.712691,-84.365372,1343
33.713254,-84.3666,1344
33.713827,-84.368349,1345
33.721934,-84.375472,1346
33.721936,-84.37056,1347
33.71714,-84.365287,1348
33.717175,-84.368004,1349
33.721981,-84.370669,1350
33.722042,-84.373665,1351
33.722032,-84.375635,1352
33.722652,-84.378494,1353
33.725471,-84.378456,1354
33.726471,-84.378507,1355
33.728539,-84.378465,1356
33.717076,-84.367634,1357
33.717089,-84.357496,1358
33.714306,-84.380844,1359
33.713219,-84.380882,1360
33.712952,-84.380554,1361
33.71832,-84.368482,1362
33.720791,-84.368397,1363
33.728467,-84.378552,1364
33.726551,-84.378572,1365
33.722127,-84.378382,1366
33.721507,-84.368571,1367
33.718186,-84.368591,1368
33.731399,-84.378474,1369
33.730239,-84.378466,1370
33.710275,-84.361242,1371
33.71575,-84.349631,1372
33.719069,-84.349586,1373
33.724538,-84.349522,1374
33.721871,-84.3495,1375
33.724001,-84.349609,1376
33.724236,-84.350021,1377
33.72469,-84.352044,1378
33.7248,-84.352036,1379
33.72528,-84.353065,1380
33.72552,-84.35318,1381
33.72664,-84.357185,1382
33.71582,-84.346379,1383
33.715202,-84.349396,1384
33.718872,-84.349423,1385
33.722184,-84.349424,1386
33.724377,-84.349349,1387
33.713509,-84.35302,1388
33.715559,-84.35307,1389
33.715488,-84.348965,1390
33.717123,-84.361636,1391
33.715711,-84.353236,1392
33.717032,-84.365396,1393
33.716972,-84.358137,1394
33.72574,-84.322354,1395
33.724449,-84.320117,1396
33.723422,-84.318551,1397
33.704059,-84.31311,1398
33.704201,-84.316032,1399
33.705581,-84.315608,1400
33.70708,-84.31498,1401
33.708436,-84.313065,1402
33.710155,-84.31225,1403
33.71035,-84.31503,1404
33.711247,-84.31501,1405
33.71109,-84.31281,1406
33.715436,-84.311956,1407
33.715526,-84.313532,1408
33.715052,-84.315433,1409
33.71506,-84.31747,1410
33.71483,-84.31927,1411
33.714801,-84.320594,1412
33.715348,-84.323213,1413
33.717424,-84.325843,1414
33.719403,-84.330026,1415
33.72147,-84.331417,1416
33.722777,-84.331939,1417
33.723833,-84.332178,1418
33.725364,-84.332504,1419
33.721631,-84.331624,1420
33.72061,-84.33093,1421
33.717097,-84.329347,1422
33.714739,-84.320681,1423
33.71455,-84.31961,1424
33.710012,-84.31237,1425
33.698098,-84.324322,1426
33.701279,-84.32608,1427
33.702556,-84.326321,1428
33.707784,-84.328733,1429
33.709842,-84.330037,1430
33.71089,-84.32958,1431
33.712376,-84.329352,1432
33.714864,-84.329711,1433
33.716449,-84.329841,1434
33.718739,-84.33728,1435
33.718516,-84.338948,1436
33.718533,-84.340599,1437
33.718345,-84.341469,1438
33.71736,-84.343001,1439
33.723377,-84.318268,1440
33.724917,-84.320735,1441
33.725839,-84.322398,1442
33.715704,-84.346184,1443
33.717226,-84.343033,1444
33.718166,-84.341566,1445
33.71839,-84.339024,1446
33.718587,-84.337665,1447
33.718632,-84.335112,1448
33.719269,-84.330111,1449
33.713092,-84.329396,1450
33.71668,-84.32996,1451
33.69798,-84.324638,1452
33.711319,-84.31476,1453
33.710254,-84.313793,1454
33.709932,-84.330091,1455
33.714972,-84.32982,1456
33.702565,-84.326418,1457
33.707363,-84.328363,1458
33.717245,-84.329831,1459
33.723055,-84.332113,1460
33.708204,-84.329352,1461
33.697909,-84.30983,1462
33.69958,-84.30997,1463
33.709006,-84.294562,1464
33.70033,-84.30851,1465
33.70092,-84.30759,1466
33.703235,-84.307699,1467
33.704363,-84.30834,1468
33.705375,-84.311295,1469
33.705706,-84.308763,1470
33.706762,-84.3096,1471
33.71127,-84.30981,1472
33.713869,-84.304763,1473
33.713878,-84.304905,1474
33.706599,-84.29993,1475
33.700852,-84.300247,1476
33.697514,-84.302204,1477
33.698074,-84.304374,1478
33.698893,-84.306223,1479
33.697716,-84.306931,1480
33.69893,-84.30991,1481
33.722281,-84.294731,1482
33.721485,-84.295644,1483
33.719534,-84.298894,1484
33.719418,-84.301784,1485
33.725963,-84.307879,1486
33.719409,-84.298494,1487
33.721035,-84.295929,1488
33.7222,-84.294698,1489
33.723107,-84.2939,1490
33.721336,-84.277245,1491
33.72607,-84.307998,1492
33.723895,-84.307977,1493
33.726031,-84.292436,1494
33.726246,-84.292436,1495
33.723749,-84.293839,1496
33.719167,-84.301274,1497
33.719929,-84.304827,1498
33.720001,-84.304686,1499
33.721962,-84.307823,1500
33.723228,-84.30777,1501
33.725606,-84.279146,1502
33.724265,-84.27852,1503
33.722562,-84.27767,1504
33.722401,-84.27726,1505
33.724352,-84.278364,1506
33.721515,-84.277023,1507
33.725777,-84.278931,1508
33.702732,-84.287869,1509
33.704815,-84.289686,1510
33.705872,-84.290065,1511
33.70569,-84.29205,1512
33.706039,-84.29528,1513
33.70693,-84.296258,1514
33.707932,-84.295584,1515
33.709328,-84.294073,1516
33.711581,-84.291539,1517
33.704473,-84.289728,1518
33.711333,-84.291917,1519
33.706339,-84.296454,1520
33.70617,-84.29668,1521
33.70547,-84.292,1522
33.720314,-84.312047,1523
33.720239,-84.311453,1524
33.721354,-84.314574,1525
33.71137,-84.271179,1526
33.716751,-84.274522,1527
33.715623,-84.273708,1528
33.709606,-84.271962,1529
33.70667,-84.271997,1530
33.705121,-84.271422,1531
33.719625,-84.276367,1532
33.704745,-84.271183,1533
33.702426,-84.269425,1534
33.700233,-84.270437,1535
33.706799,-84.271774,1536
33.709669,-84.271854,1537
33.711379,-84.271581,1538
33.71526,-84.273193,1539
33.716381,-84.273956,1540
33.718143,-84.275124,1541
33.719725,-84.276183,1542
33.701649,-84.269608,1543
33.700752,-84.270363,1544
33.709295,-84.244115,1545
33.70945,-84.24538,1546
33.710004,-84.247613,1547
33.711852,-84.252631,1548
33.711881,-84.256304,1549
33.711005,-84.25939,1550
33.709771,-84.261663,1551
33.709747,-84.266975,1552
33.709784,-84.269213,1553
33.70983,-84.271528,1554
33.725822,-84.251152,1555
33.723534,-84.251343,1556
33.721787,-84.251698,1557
33.714111,-84.252762,1558
33.713234,-84.2528,1559
33.708279,-84.25309,1560
33.705658,-84.252968,1561
33.703869,-84.252749,1562
33.70083,-84.25191,1563
33.698862,-84.251611,1564
33.698471,-84.251274,1565
33.700098,-84.251501,1566
33.703545,-84.252487,1567
33.705521,-84.252502,1568
33.708366,-84.252281,1569
33.711547,-84.252319,1570
33.714272,-84.252235,1571
33.718166,-84.25228,1572
33.709758,-84.271441,1573
33.709713,-84.269268,1574
33.709667,-84.266725,1575
33.711711,-84.257032,1576
33.71103,-84.25024,1577
33.711762,-84.252555,1578
33.71105,-84.250486,1579
33.709376,-84.245506,1580
33.709223,-84.244235,1581
33.709244,-84.242237,1582
33.709498,-84.239823,1583
33.723339,-84.251605,1584
33.718485,-84.252419,1585
33.709874,-84.272898,1586
33.708133,-84.273011,1587
33.704608,-84.25247,1588
33.704951,-84.25283,1589
33.722172,-84.251903,1590
33.711477,-84.271635,1591
33.711765,-84.257336,1592
33.709941,-84.261477,1593
33.72569,-84.251358,1594
33.709953,-84.247921,1595
33.71119,-84.252712,1596
33.710083,-84.208084,1597
33.715875,-84.215365,1598
33.706133,-84.217205,1599
33.708697,-84.214324,1600
33.7071,-84.220128,1601
33.707279,-84.223865,1602
33.707511,-84.225801,1603
33.707896,-84.228572,1604
33.708165,-84.229905,1605
33.70838,-84.23424,1606
33.709039,-84.237412,1607
33.709596,-84.240062,1608
33.709401,-84.242018,1609
33.726815,-84.235121,1610
33.724021,-84.233755,1611
33.721552,-84.231175,1612
33.720427,-84.230104,1613
33.718395,-84.228491,1614
33.715345,-84.225623,1615
33.714422,-84.224346,1616
33.715095,-84.216877,1617
33.713802,-84.216133,1618
33.7081,-84.23259,1619
33.706741,-84.22052,1620
33.727522,-84.23565,1621
33.725762,-84.234844,1622
33.715376,-84.225823,1623
33.724149,-84.233969,1624
33.723411,-84.233398,1625
33.714487,-84.220206,1626
33.722388,-84.214499,1627
33.725082,-84.213995,1628
33.724754,-84.214188,1629
33.722277,-84.214696,1630
33.720039,-84.215469,1631
33.7175,-84.2155,1632
33.708346,-84.232436,1633
33.710219,-84.20295,1634
33.710108,-84.203869,1635
33.726646,-84.235196,1636
33.721632,-84.231433,1637
33.714891,-84.216887,1638
33.714692,-84.220231,1639
33.720538,-84.230326,1640
33.725634,-84.234687,1641
33.71003,-84.208353,1642
33.710993,-84.209931,1643
33.705179,-84.214286,1644
33.718553,-84.228808,1645
33.719178,-84.215274,1646
33.707189,-84.225783,1647
33.708096,-84.234857,1648
33.709425,-84.171625,1649
33.709427,-84.173529,1650
33.711048,-84.179319,1651
33.71131,-84.184263,1652
33.711342,-84.190103,1653
33.71131,-84.192715,1654
33.72575,-84.181828,1655
33.725641,-84.182044,1656
33.724178,-84.178558,1657
33.724709,-84.178726,1658
33.724077,-84.175289,1659
33.724327,-84.175583,1660
33.723975,-84.17317,1661
33.723604,-84.169953,1662
33.711244,-84.193023,1663
33.711195,-84.189863,1664
33.711229,-84.187961,1665
33.711198,-84.184636,1666
33.710918,-84.17934,1667
33.709325,-84.175708,1668
33.706657,-84.181095,1669
33.706424,-84.181116,1670
33.71019,-84.180314,1671
33.709838,-84.180358,1672
33.711317,-84.182176,1673
33.711075,-84.180962,1674
33.711368,-84.187757,1675
33.709314,-84.173753,1676
33.709434,-84.175951,1677
33.709064,-84.170387,1679
33.708759,-84.168686,1680
33.707134,-84.169258,1681
33.705357,-84.169937,1682
33.702407,-84.149893,1683
33.701894,-84.147674,1684
33.701315,-84.170042,1685
33.705959,-84.140274,1686
33.705636,-84.142776,1687
33.702395,-84.149498,1688
33.702009,-84.148159,1689
33.702897,-84.155372,1690
33.705078,-84.169656,1691
33.707488,-84.168748,1692
33.709088,-84.168601,1693
33.702059,-84.17092,1694
33.724195,-84.172918,1695
33.723722,-84.171094,1696
33.723202,-84.167702,1697
33.722957,-84.168035,1698
33.721852,-84.161843,1699
33.722291,-84.162905,1700
33.719481,-84.15417,1701
33.717492,-84.146101,1702
33.716996,-84.141248,1703
33.71648,-84.135175,1704
33.716112,-84.127601,1705
33.716584,-84.129507,1706
33.71657,-84.135533,1707
33.717136,-84.141911,1708
33.722667,-84.165305,1709
33.717063,-84.139471,1710
33.71665,-84.13295,1711
33.716305,-84.133565,1712
33.702882,-84.165013,1713
33.701975,-84.169401,1714
33.72357,-84.171171,1715
33.705027,-84.148418,1716
33.714051,-84.123979,1717
33.714503,-84.124836,1718
33.715938,-84.126527,1719
33.720776,-84.157702,1720
33.716181,-84.129525,1721
33.707492,-84.115616,1722
33.720579,-84.157518,1723
33.713005,-84.123544,1724
33.702765,-84.160217,1725
33.702918,-84.157892,1726
33.712443,-84.122377,1727
33.717555,-84.144972,1729
